GLOBALEVENTID,SQLDATE,MONTHYEAR,YEAR,EventRootCode,QuadClass,GoldsteinScale,AvgTone,Actor1CountryCode,Actor1Type1Code,ActionGeo_ADM1Code,NumMentions,sentiment_label,stability_label,event_polarity,geo_zone,cluster_id,cluster_name,media_intensity,tension_score,sentiment_tb_score,sentiment_tb_label,rf_sentiment_pred,rf_sentiment_proba_neg,rf_sentiment_proba_neu,rf_sentiment_proba_pos
1265622415,2025-09-28,202509,2025,4,1,2.8,-9.192200557,BEN,UNKNOWN,BN,2,negatif,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,3.1961,-0.9677,negatif,negatif,1.0,0.0,0.0
1265622416,2025-09-28,202509,2025,11,3,-2.0,-9.192200557,BEN,UNKNOWN,BN,6,negatif,instable,cooperation,sud_centre,1,Conflits et tensions,0.5,5.5961,-0.9218,negatif,negatif,1.0,0.0,0.0
1265622418,2025-09-28,202509,2025,4,1,1.0,-3.045685279,BEN,UNKNOWN,BN,2,negatif,neutre,cooperation,sud_centre,0,Evenements neutres,0.2823,1.0228,-0.399,negatif,negatif,1.0,0.0,0.0
1265654617,2025-09-28,202509,2025,1,1,0.0,8.974358974,BEN,UNKNOWN,BN,2,positif,neutre,cooperation,sud_centre,0,Evenements neutres,0.2823,4.4872,0.8053,positif,positif,0.0,0.0,1.0
1265662943,2025-09-28,202509,2025,2,1,3.0,-7.380607815,BEN,UNKNOWN,BN,1,negatif,stable,cooperation,sud_centre,0,Evenements neutres,0.1781,2.1903,-0.5692,negatif,negatif,1.0,0.0,0.0
1265662945,2025-09-28,202509,2025,17,4,-5.0,-7.380607815,BEN,UNKNOWN,BN,1,negatif,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.1781,6.1903,-0.8069,negatif,negatif,1.0,0.0,0.0
1265633122,2025-09-28,202509,2025,4,1,2.8,-2.31292517,BEN,UNKNOWN,BN,2,negatif,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,-0.2435,-0.2571,negatif,negatif,1.0,0.0,0.0
1276586613,2025-11-28,202511,2025,19,4,-10.0,5.959031657,BEN,UNKNOWN,BN13,10,positif,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.6161,7.9795,0.5665,positif,positif,0.0,0.01,0.99
1276572941,2025-11-28,202511,2025,2,1,3.0,-1.19047619,BEN,UNKNOWN,BN,4,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.4135,-0.9048,-0.1528,negatif,neutre,0.0,1.0,0.0
1276606884,2025-11-28,202511,2025,4,1,2.8,6.875,BEN,UNKNOWN,BN,8,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.5646,2.0375,0.7372,positif,positif,0.0,0.0,1.0
1276594483,2025-11-21,202511,2025,4,1,1.9,-4.62962963,BEN,EDU,BN,5,negatif,stable,cooperation,sud_centre,0,Evenements neutres,0.4604,1.3648,-0.3871,negatif,negatif,1.0,0.0,0.0
1276594592,2025-11-28,202511,2025,5,1,3.4,-4.62962963,BEN,UNKNOWN,BN,2,negatif,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,0.6148,-0.4874,negatif,negatif,1.0,0.0,0.0
1276594593,2025-11-28,202511,2025,19,4,-10.0,-4.62962963,BEN,UNKNOWN,BN,3,negatif,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.3562,7.3148,-0.5619,negatif,negatif,1.0,0.0,0.0
1276512957,2025-11-27,202511,2025,5,1,3.4,-5.651105651,BEN,UNKNOWN,BN,2,negatif,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,1.1256,-0.4632,negatif,negatif,1.0,0.0,0.0
1276586500,2025-11-28,202511,2025,4,1,2.8,0.0,UNKNOWN,UNKNOWN,BN,20,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.7823,-1.4,-0.0076,neutre,neutre,0.0,1.0,0.0
1276606724,2025-11-28,202511,2025,4,1,1.9,6.875,UNKNOWN,UNKNOWN,BN,8,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.5646,2.4875,0.8259,positif,positif,0.0,0.0,1.0
1276594482,2025-11-21,202511,2025,4,1,2.8,-4.62962963,UNKNOWN,UNKNOWN,BN,5,negatif,stable,cooperation,sud_centre,0,Evenements neutres,0.4604,0.9148,-0.6426,negatif,negatif,1.0,0.0,0.0
1276567705,2025-11-28,202511,2025,5,1,3.4,4.8,NGA,EDU,BN,2,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,0.7,0.4956,positif,positif,0.0,0.0,1.0
1276561877,2025-11-28,202511,2025,4,1,1.9,6.094182825,BEN,UNKNOWN,BN,10,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.6161,2.0971,0.7629,positif,positif,0.0,0.0,1.0
1276569950,2025-11-28,202511,2025,4,1,1.9,0.0,BEN,UNKNOWN,BN,5,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.4604,-0.95,-0.0283,neutre,neutre,0.0,1.0,0.0
1276570047,2025-11-28,202511,2025,4,1,2.8,0.0,EUR,UNKNOWN,BN,5,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.4604,-1.4,-0.018,neutre,neutre,0.0,1.0,0.0
1276570048,2025-11-28,202511,2025,9,2,-2.0,0.0,EUR,UNKNOWN,BN,5,neutre,instable,cooperation,sud_centre,0,Evenements neutres,0.4604,1.0,0.0236,neutre,neutre,0.0,1.0,0.0
1276570228,2025-11-28,202511,2025,4,1,1.0,0.0,UNKNOWN,LEG,BN,2,neutre,neutre,cooperation,sud_centre,0,Evenements neutres,0.2823,-0.5,-0.0447,neutre,neutre,0.0,1.0,0.0
1276533938,2025-11-27,202511,2025,4,1,1.9,6.12244898,BEN,UNKNOWN,BN,10,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.6161,2.1112,0.5873,positif,positif,0.0,0.0,1.0
1276594484,2025-11-21,202511,2025,4,1,1.9,-4.62962963,BEN,EDU,BN,5,negatif,stable,cooperation,sud_centre,0,Evenements neutres,0.4604,1.3648,-0.49,negatif,negatif,1.0,0.0,0.0
1276594485,2025-11-21,202511,2025,4,1,2.8,-4.62962963,UNKNOWN,EDU,BN,5,negatif,stable,cooperation,sud_centre,0,Evenements neutres,0.4604,0.9148,-0.5132,negatif,negatif,1.0,0.0,0.0
1276594594,2025-11-28,202511,2025,1,1,0.0,-4.62962963,BEN,UNKNOWN,BN,3,negatif,neutre,cooperation,sud_centre,0,Evenements neutres,0.3562,2.3148,-0.3647,negatif,negatif,1.0,0.0,0.0
1276512958,2025-11-27,202511,2025,1,1,0.0,-5.651105651,BEN,UNKNOWN,BN,4,negatif,neutre,cooperation,sud_centre,0,Evenements neutres,0.4135,2.8256,-0.5282,negatif,negatif,1.0,0.0,0.0
1276561890,2025-11-28,202511,2025,4,1,2.8,6.094182825,CHN,UNKNOWN,BN,10,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.6161,1.6471,0.6295,positif,positif,0.0,0.0,1.0
1276533971,2025-11-27,202511,2025,4,1,2.8,6.12244898,CHN,UNKNOWN,BN,10,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.6161,1.6612,0.6769,positif,positif,0.0,0.0,1.0
1243277049,2025-05-12,202505,2025,11,3,-2.0,1.505376344,BEN,UNKNOWN,BN,10,neutre,instable,cooperation,sud_centre,1,Conflits et tensions,0.6161,1.7527,0.1294,neutre,neutre,0.0,1.0,0.0
1243261180,2025-05-12,202505,2025,4,1,1.0,1.005025126,BEN,UNKNOWN,BN,2,neutre,neutre,cooperation,sud_centre,0,Evenements neutres,0.2823,0.0025,0.0386,neutre,neutre,0.0,1.0,0.0
1243359545,2025-05-12,202505,2025,5,1,3.4,1.587301587,BEN,UNKNOWN,BN,4,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.4135,-0.9063,0.1105,neutre,neutre,0.0,1.0,0.0
1243318551,2025-05-12,202505,2025,2,1,3.0,2.798982188,BEN,UNKNOWN,BN,4,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.4135,-0.1005,0.28,positif,positif,0.0,0.0,1.0
1243323809,2025-05-12,202505,2025,2,1,3.0,-0.628930818,BEN,GOV,BN,20,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.7823,-1.1855,-0.1476,neutre,neutre,0.0,1.0,0.0
1243310516,2025-05-12,202505,2025,1,1,0.0,-11.77944862,BEN,UNKNOWN,BN,2,negatif,neutre,cooperation,sud_centre,0,Evenements neutres,0.2823,5.8897,-1.0,negatif,negatif,1.0,0.0,0.0
1243261011,2025-05-12,202505,2025,4,1,1.0,1.005025126,UNKNOWN,UNKNOWN,BN,2,neutre,neutre,cooperation,sud_centre,0,Evenements neutres,0.2823,0.0025,0.0592,neutre,neutre,0.0,0.99,0.01
1243391245,2025-05-12,202505,2025,17,4,-5.0,-6.404958678,NGA,UNKNOWN,BN,6,negatif,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.5,5.7025,-0.4705,negatif,negatif,1.0,0.0,0.0
1243261652,2025-05-12,202505,2025,5,1,3.4,1.005025126,UNKNOWN,GOV,BN,10,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.6161,-1.1975,-0.1214,neutre,neutre,0.0,1.0,0.0
1243261985,2025-05-12,202505,2025,17,4,-5.0,1.379310345,NGA,UNKNOWN,BN,4,neutre,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.4135,3.1897,0.1236,neutre,neutre,0.0,0.99,0.01
1243259069,2025-05-12,202505,2025,7,2,7.4,-0.699300699,BEN,UNKNOWN,BN,4,neutre,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.4135,-3.3503,0.0681,neutre,neutre,0.0,1.0,0.0
1243318553,2025-05-12,202505,2025,5,1,3.4,2.798982188,BEN,UNKNOWN,BN,2,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,-0.3005,0.2896,positif,positif,0.0,0.01,0.99
1243310517,2025-05-12,202505,2025,5,1,3.4,-11.77944862,BEN,UNKNOWN,BN,4,negatif,stable,cooperation,sud_centre,0,Evenements neutres,0.4135,4.1897,-1.0,negatif,negatif,1.0,0.0,0.0
1243311594,2025-05-12,202505,2025,3,1,4.0,-11.77944862,UNKNOWN,SPY,BN,4,negatif,stable,cooperation,sud_centre,0,Evenements neutres,0.4135,3.8897,-1.0,negatif,negatif,1.0,0.0,0.0
1243420485,2025-05-12,202505,2025,2,1,3.0,-3.558718861,UNKNOWN,GOV,BN,10,negatif,stable,cooperation,sud_centre,0,Evenements neutres,0.6161,0.2794,-0.4093,negatif,negatif,1.0,0.0,0.0
1249740354,2025-07-02,202507,2025,1,1,0.0,3.475935829,BEN,UNKNOWN,BN,2,positif,neutre,cooperation,sud_centre,0,Evenements neutres,0.2823,1.738,0.1682,positif,positif,0.0,0.0,1.0
1249780968,2025-07-02,202507,2025,4,1,2.8,1.90023753,BEN,UNKNOWN,BN,4,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.4135,-0.4499,0.2065,positif,neutre,0.0,1.0,0.0
1249789749,2025-07-02,202507,2025,7,2,7.4,3.636363636,BEN,UNKNOWN,BN,10,positif,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.6161,-1.8818,0.3016,positif,positif,0.0,0.0,1.0
1249832485,2025-07-02,202507,2025,3,1,5.2,3.178694158,BEN,UNKNOWN,BN,5,positif,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.4604,-1.0107,0.2538,positif,positif,0.0,0.0,1.0
1249780614,2025-07-02,202507,2025,4,1,1.9,1.90023753,UNKNOWN,UNKNOWN,BN,4,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.4135,0.0001,0.1501,positif,neutre,0.0,1.0,0.0
1249742586,2025-07-02,202507,2025,4,1,2.8,0.781805259,NGA,UNKNOWN,BN,8,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.5646,-1.0091,0.2178,positif,neutre,0.0,1.0,0.0
1249833286,2025-07-02,202507,2025,1,1,0.0,3.178694158,UNKNOWN,GOV,BN,2,positif,neutre,cooperation,sud_centre,0,Evenements neutres,0.2823,1.5893,0.5103,positif,positif,0.0,0.0,1.0
1249795729,2025-07-02,202507,2025,1,1,0.0,0.757575758,GBR,UNKNOWN,BN,4,neutre,neutre,cooperation,sud_centre,0,Evenements neutres,0.4135,0.3788,0.0931,neutre,neutre,0.0,1.0,0.0
1249795730,2025-07-02,202507,2025,12,3,-4.0,0.757575758,GBR,UNKNOWN,BN,2,neutre,tres_instable,cooperation,sud_centre,1,Conflits et tensions,0.2823,2.3788,0.0386,neutre,neutre,0.0,1.0,0.0
1249795731,2025-07-02,202507,2025,14,3,-7.5,0.757575758,GBR,UNKNOWN,BN,18,neutre,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.7566,4.1288,-0.0184,neutre,neutre,0.0,1.0,0.0
1249795733,2025-07-02,202507,2025,12,3,-4.0,0.757575758,GBR,UNKNOWN,BN,7,neutre,tres_instable,cooperation,sud_centre,1,Conflits et tensions,0.5343,2.3788,0.1132,neutre,neutre,0.0,1.0,0.0
1249884143,2025-07-02,202507,2025,4,1,1.9,1.710730949,AFR,UNKNOWN,BN,5,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.4604,-0.0946,0.3137,positif,neutre,0.0,0.94,0.06
1249750504,2025-07-02,202507,2025,6,2,6.4,2.107728337,BEN,UNKNOWN,BN,4,positif,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.4135,-2.1461,0.191,positif,positif,0.0,0.02,0.98
1249740355,2025-07-02,202507,2025,1,1,0.0,0.781805259,BEN,UNKNOWN,BN,2,neutre,neutre,cooperation,sud_centre,0,Evenements neutres,0.2823,0.3909,-0.1121,neutre,neutre,0.0,1.0,0.0
1249740359,2025-07-02,202507,2025,4,1,1.9,0.781805259,BEN,UNKNOWN,BN,2,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,-0.5591,0.1318,neutre,neutre,0.0,1.0,0.0
1249740360,2025-07-02,202507,2025,5,1,3.4,3.475935829,BEN,GOV,BN,10,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.6161,0.038,0.4264,positif,positif,0.0,0.0,1.0
1249740361,2025-07-02,202507,2025,7,2,7.4,3.475935829,BEN,GOV,BN,10,positif,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.6161,-1.962,0.2207,positif,positif,0.0,0.03,0.97
1249742587,2025-07-02,202507,2025,4,1,2.8,0.781805259,NGA,UNKNOWN,BN,2,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,-1.0091,0.0923,neutre,neutre,0.0,1.0,0.0
1249778232,2025-07-02,202507,2025,7,2,7.0,4.911591356,BEN,UNKNOWN,BN,2,positif,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.2823,-1.0442,0.5273,positif,positif,0.0,0.0,1.0
1249832486,2025-07-02,202507,2025,4,1,1.9,3.178694158,BEN,UNKNOWN,BN,2,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,0.6393,0.312,positif,positif,0.0,0.01,0.99
1249832487,2025-07-02,202507,2025,7,2,7.4,3.178694158,BEN,UNKNOWN,BN,2,positif,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.2823,-2.1107,0.2546,positif,positif,0.0,0.0,1.0
1249832585,2025-07-02,202507,2025,4,1,2.8,3.178694158,UNKNOWN,BUS,BN,2,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,0.1893,0.3991,positif,positif,0.0,0.01,0.99
1249795732,2025-07-02,202507,2025,14,3,-7.5,0.757575758,GBR,UNKNOWN,BN,2,neutre,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.2823,4.1288,0.0435,neutre,neutre,0.0,1.0,0.0
1249797328,2025-07-02,202507,2025,8,2,7.0,0.757575758,NGA,UNKNOWN,BN,5,neutre,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.4604,-3.1212,-0.0431,neutre,neutre,0.0,1.0,0.0
1249869871,2025-07-02,202507,2025,6,2,6.4,-7.619047619,NER,UNKNOWN,BN00,5,negatif,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.4604,0.6095,-0.9259,negatif,negatif,1.0,0.0,0.0
1249740358,2025-07-02,202507,2025,4,1,1.9,0.781805259,BEN,UNKNOWN,BN,5,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.4604,-0.5591,0.179,positif,neutre,0.0,1.0,0.0
1249740356,2025-07-02,202507,2025,1,1,0.0,0.781805259,BEN,UNKNOWN,BN,8,neutre,neutre,cooperation,sud_centre,0,Evenements neutres,0.5646,0.3909,0.1275,neutre,neutre,0.0,1.0,0.0
1241456343,2025-05-02,202505,2025,4,1,1.0,-2.247191011,BEN,LEG,BN,10,negatif,neutre,cooperation,sud_centre,0,Evenements neutres,0.6161,0.6236,-0.2177,negatif,negatif,0.99,0.01,0.0
1241433235,2025-05-02,202505,2025,2,1,3.4,-10.90342679,BEN,UNKNOWN,BN,2,negatif,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,3.7517,-1.0,negatif,negatif,1.0,0.0,0.0
1241433032,2025-05-02,202505,2025,2,1,3.4,-10.90342679,UNKNOWN,UNKNOWN,BN,3,negatif,stable,cooperation,sud_centre,0,Evenements neutres,0.3562,3.7517,-1.0,negatif,negatif,1.0,0.0,0.0
1241402645,2025-05-02,202505,2025,5,1,3.4,4.049844237,UNKNOWN,UNKNOWN,BN,10,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.6161,0.3249,0.3189,positif,positif,0.0,0.0,1.0
1241433236,2025-05-02,202505,2025,11,3,-2.0,-10.90342679,BEN,UNKNOWN,BN,2,negatif,instable,cooperation,sud_centre,1,Conflits et tensions,0.2823,6.4517,-1.0,negatif,negatif,1.0,0.0,0.0
1241433237,2025-05-02,202505,2025,1,1,0.0,-10.90342679,BEN,UNKNOWN,BN,2,negatif,neutre,cooperation,sud_centre,0,Evenements neutres,0.2823,5.4517,-1.0,negatif,negatif,1.0,0.0,0.0
1241433396,2025-05-02,202505,2025,1,1,0.0,-10.90342679,UNKNOWN,CRM,BN,2,negatif,neutre,cooperation,sud_centre,0,Evenements neutres,0.2823,5.4517,-1.0,negatif,negatif,1.0,0.0,0.0
1241433397,2025-05-02,202505,2025,2,1,3.4,-10.90342679,UNKNOWN,CRM,BN,5,negatif,stable,cooperation,sud_centre,0,Evenements neutres,0.4604,3.7517,-1.0,negatif,negatif,1.0,0.0,0.0
1241443900,2025-05-02,202505,2025,7,2,7.4,8.333333333,UNKNOWN,IGO,BN,10,positif,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.6161,0.4667,0.8821,positif,positif,0.0,0.0,1.0
1241441869,2025-05-02,202505,2025,19,4,-10.0,-10.18766756,UNKNOWN,HLH,BN,10,negatif,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.6161,10.0938,-1.0,negatif,negatif,1.0,0.0,0.0
1241461615,2025-05-02,202505,2025,8,2,7.0,-6.995884774,UNKNOWN,COP,BN,10,negatif,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.6161,-0.0021,-0.636,negatif,negatif,1.0,0.0,0.0
1241353919,2025-05-02,202505,2025,7,2,7.4,1.796407186,BEN,UNKNOWN,BN,10,neutre,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.6161,-2.8018,0.2876,positif,neutre,0.0,0.96,0.04
1241354619,2025-05-02,202505,2025,5,1,3.4,4.370629371,BEN,UNKNOWN,BN,3,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.3562,0.4853,0.5217,positif,positif,0.0,0.0,1.0
1241355584,2025-05-02,202505,2025,1,1,0.0,-8.551068884,UNKNOWN,MED,BN,2,negatif,neutre,cooperation,sud_centre,0,Evenements neutres,0.2823,4.2755,-0.8175,negatif,negatif,1.0,0.0,0.0
1241355585,2025-05-02,202505,2025,19,4,-10.0,-8.551068884,UNKNOWN,MED,BN,2,negatif,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.2823,9.2755,-0.8542,negatif,negatif,1.0,0.0,0.0
1241355950,2025-05-02,202505,2025,18,4,-9.0,-8.551068884,UNKNOWN,UAF,BN,5,negatif,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.4604,8.7755,-0.9336,negatif,negatif,1.0,0.0,0.0
1241414969,2025-05-02,202505,2025,5,1,3.4,7.204116638,UNKNOWN,IGO,BN,10,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.6161,1.9021,0.7796,positif,positif,0.0,0.0,1.0
1264917080,2025-09-24,202509,2025,4,1,2.8,2.950819672,BEN,UNKNOWN,BN00,10,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.6161,0.0754,0.4295,positif,positif,0.0,0.0,1.0
1264914327,2025-09-24,202509,2025,1,1,0.0,-0.281690141,BEN,UNKNOWN,BN10,6,neutre,neutre,cooperation,sud_centre,0,Evenements neutres,0.5,0.1408,-0.0008,neutre,neutre,0.0,1.0,0.0
1264801187,2025-09-23,202509,2025,18,4,-9.0,-8.835341365,BEN,UNKNOWN,BN,2,negatif,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.2823,8.9177,-0.7302,negatif,negatif,1.0,0.0,0.0
1264908023,2025-09-24,202509,2025,3,1,4.0,-0.770712909,BEN,UNKNOWN,BN,4,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.4135,-1.6146,-0.1991,negatif,neutre,0.0,1.0,0.0
1264865650,2025-09-24,202509,2025,15,4,-7.2,-0.598802395,BEN,JUD,BN,2,neutre,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.2823,3.8994,-0.1522,negatif,neutre,0.01,0.99,0.0
1264865651,2025-09-24,202509,2025,17,4,-5.0,-0.598802395,BEN,JUD,BN,2,neutre,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.2823,2.7994,0.0085,neutre,neutre,0.0,1.0,0.0
1264801188,2025-09-23,202509,2025,18,4,-9.0,-8.835341365,BEN,UNKNOWN,BN,2,negatif,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.2823,8.9177,-0.8624,negatif,negatif,1.0,0.0,0.0
1264908024,2025-09-24,202509,2025,4,1,1.0,-0.770712909,BEN,UNKNOWN,BN,2,neutre,neutre,cooperation,sud_centre,0,Evenements neutres,0.2823,-0.1146,0.028,neutre,neutre,0.0,1.0,0.0
1264908123,2025-09-24,202509,2025,4,1,1.0,-0.770712909,CMR,GOV,BN,2,neutre,neutre,cooperation,sud_centre,0,Evenements neutres,0.2823,-0.1146,-0.0783,neutre,neutre,0.0,1.0,0.0
1264896039,2025-09-24,202509,2025,4,1,1.0,-0.660792952,BEN,UNKNOWN,BN,3,neutre,neutre,cooperation,sud_centre,0,Evenements neutres,0.3562,-0.1696,-0.1355,neutre,neutre,0.0,1.0,0.0
1264896328,2025-09-24,202509,2025,4,1,1.0,-0.660792952,UNKNOWN,GOV,BN,3,neutre,neutre,cooperation,sud_centre,0,Evenements neutres,0.3562,-0.1696,-0.0832,neutre,neutre,0.0,1.0,0.0
1264866171,2025-09-24,202509,2025,15,4,-7.2,-0.598802395,UNKNOWN,JUD,BN,2,neutre,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.2823,3.8994,-0.1825,negatif,neutre,0.01,0.99,0.0
1264866172,2025-09-24,202509,2025,17,4,-5.0,-0.598802395,UNKNOWN,JUD,BN,2,neutre,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.2823,2.7994,-0.1502,negatif,neutre,0.0,0.99,0.01
1264916981,2025-09-24,202509,2025,4,1,1.9,2.950819672,UNKNOWN,UNKNOWN,BN00,10,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.6161,0.5254,0.3729,positif,positif,0.0,0.0,1.0
1264917277,2025-09-24,202509,2025,19,4,-10.0,2.950819672,UNKNOWN,ELI,BN00,10,positif,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.6161,6.4754,0.3649,positif,positif,0.0,0.0,1.0
1264914329,2025-09-24,202509,2025,1,1,0.0,-0.281690141,BEN,UNKNOWN,BN10,2,neutre,neutre,cooperation,sud_centre,0,Evenements neutres,0.2823,0.1408,0.0009,neutre,neutre,0.0,1.0,0.0
1264914332,2025-09-24,202509,2025,1,1,0.0,-0.281690141,BEN,UNKNOWN,BN10,4,neutre,neutre,cooperation,sud_centre,0,Evenements neutres,0.4135,0.1408,-0.1659,negatif,neutre,0.0,1.0,0.0
1264914330,2025-09-24,202509,2025,1,1,0.0,-0.281690141,BEN,UNKNOWN,BN10,2,neutre,neutre,cooperation,sud_centre,0,Evenements neutres,0.2823,0.1408,-0.0568,neutre,neutre,0.0,1.0,0.0
1264914333,2025-09-24,202509,2025,1,1,0.0,-0.281690141,BEN,UNKNOWN,BN10,2,neutre,neutre,cooperation,sud_centre,0,Evenements neutres,0.2823,0.1408,-0.1262,neutre,neutre,0.0,1.0,0.0
1256844220,2025-08-11,202508,2025,4,1,7.0,-3.403141361,BEN,UNKNOWN,BN08,2,negatif,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.2823,-1.7984,-0.2462,negatif,negatif,0.99,0.01,0.0
1256904036,2025-08-11,202508,2025,1,1,-0.4,-4.993909866,BEN,OPP,BN,10,negatif,neutre,cooperation,sud_centre,0,Evenements neutres,0.6161,2.697,-0.5461,negatif,negatif,1.0,0.0,0.0
1256865392,2025-08-11,202508,2025,1,1,0.0,3.303303303,BEN,UNKNOWN,BN,4,positif,neutre,cooperation,sud_centre,0,Evenements neutres,0.4135,1.6517,0.2435,positif,positif,0.0,0.0,1.0
1256865393,2025-08-11,202508,2025,5,1,7.0,3.303303303,BEN,UNKNOWN,BN,4,positif,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.4135,-1.8483,0.3327,positif,positif,0.0,0.0,1.0
1256885411,2025-08-11,202508,2025,5,1,8.0,0.900900901,BEN,UNKNOWN,BN,10,neutre,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.6161,-3.5495,0.0389,neutre,neutre,0.0,1.0,0.0
1256915481,2025-08-11,202508,2025,6,2,6.0,-3.930131004,BEN,UNKNOWN,BN,10,negatif,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.6161,-1.0349,-0.2743,negatif,negatif,1.0,0.0,0.0
1256885253,2025-08-11,202508,2025,5,1,8.0,0.900900901,UNKNOWN,UNKNOWN,BN,10,neutre,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.6161,-3.5495,0.0313,neutre,neutre,0.0,1.0,0.0
1256964023,2025-08-11,202508,2025,1,1,0.0,-10.48034934,BEN,MIL,BN,2,negatif,neutre,cooperation,sud_centre,0,Evenements neutres,0.2823,5.2402,-1.0,negatif,negatif,1.0,0.0,0.0
1256955872,2025-08-11,202508,2025,1,1,0.0,-4.150943396,BEN,UNKNOWN,BN,2,negatif,neutre,cooperation,sud_centre,0,Evenements neutres,0.2823,2.0755,-0.5873,negatif,negatif,1.0,0.0,0.0
1256953861,2025-08-11,202508,2025,12,3,-4.0,0.647249191,UNKNOWN,CVL,BN,2,neutre,tres_instable,cooperation,sud_centre,1,Conflits et tensions,0.2823,2.3236,0.0623,neutre,neutre,0.0,1.0,0.0
1256904956,2025-08-11,202508,2025,17,4,-5.0,-7.775768535,UNKNOWN,UNKNOWN,BN08,4,negatif,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.4135,6.3879,-0.8225,negatif,negatif,1.0,0.0,0.0
1256905112,2025-08-11,202508,2025,17,4,-5.0,-7.775768535,BEN,UNKNOWN,BN08,1,negatif,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.1781,6.3879,-0.8919,negatif,negatif,1.0,0.0,0.0
1256844085,2025-08-11,202508,2025,4,1,7.0,-3.403141361,UNKNOWN,UNKNOWN,BN08,2,negatif,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.2823,-1.7984,-0.2452,negatif,negatif,0.99,0.01,0.0
